pdf_name,page,code,keyword,context,validated,relevant,confirmed_code,notes
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",4,Code 2.4: Abbau von Benachteiligung & Diskriminierung,disadvantaged,"(2013). Lernen sichtbar machen. Überarbeitet Ausgabe von „Visible Learning“ - W. Beywl und K. Zierer. Schneider Verlag 
Hohengehren GmbH; Heckman, J. Skill Formation and the Economics of Investing in Disadvantaged Children, in: Science, 312 (2006), S. 1900 -
1902; OECD: Education at a glance (2017). http:/ /www.oecd.org/edu/education -at-a-glance -19991487.htm ; Tietze, W. et al., NUBBEK. Nationale 
Untersuchu",True,nein,Code 2.4: Abbau von Benachteiligung & Diskriminierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",5,Code 2.1: Diversität & Heterogenität,Diversität,"intergrund der Überlegung, dass bei Bedarf der Schwerpunkt z ur spezifischen 
Professionalisierung für Leitungsaufgaben im Ausmaß von 60 ECTS -Anrechnungspunkten auch durch weitere Schwerpunkte, z.B. Diversität und 
Inklusion, u.a. ergänzt werden kann. Im vorliegenden Curriculum stehen jedoch noch keine weiteren Schwerpunktsetzungen zur Wa hl.",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",5,Code 2.2: Inklusion & Partizipation,Inklusion,"berlegung, dass bei Bedarf der Schwerpunkt z ur spezifischen 
Professionalisierung für Leitungsaufgaben im Ausmaß von 60 ECTS -Anrechnungspunkten auch durch weitere Schwerpunkte, z.B. Diversität und 
Inklusion, u.a. ergänzt werden kann. Im vorliegenden Curriculum stehen jedoch noch keine weiteren Schwerpunktsetzungen zur Wa hl.",True,nein,Code 2.2: Inklusion & Partizipation,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",5,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"s, Forschung und Lehre sowie an einer 
Analyse des Berufsfeldes, internationalen Entwicklungstendenzen und den berufsfeldspezifischen 
Vorgaben der Länder und des Bundes. Auf einen interdisziplinären Zugang zum Forschungs - und 
Tätigkeitsfeld der frü hen Bildung sowie eine durchlässige Struktur, auch als Basis für nachfolgende 
Studien - und Promotionswege, wird im vorliegenden Curriculum konsequent ge",True,nein,Code 2.4: Abbau von Benachteiligung & Diskriminierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",5,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"den Grundsätzen der 
Wirtschaftlichkeit, Sparsamkeit und Zweckmäßigkeit zu bewerten sein wird.  
2.4  Lehr -, Lern - und Beurteilungskonzept  
2.4.1  Allgemeine Leitlinien  
Der hochschuld idaktische Zugang basiert auf Konzepten des forschenden und dialogischen Lernens 
und zielt auf aktive Wissenskonstruktion und eigenverantwortlichen Kompetenzerwerb ab. Alle 
Studienfachbereiche tragen zu einer umfass",True,nein,Code 2.4: Abbau von Benachteiligung & Diskriminierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",5,Code 2.7: Professionelle Haltung & Ethik,Werte,"fes erstellt, welcher an den öffentlichen un d 
privaten Pädagogischen Hochschulen des Entwicklungsverbundes Süd -Ost nach den Grundsätzen der 
Wirtschaftlichkeit, Sparsamkeit und Zweckmäßigkeit zu bewerten sein wird.  
2.4  Lehr -, Lern - und Beurteilungskonzept  
2.4.1  Allgemeine Leitlinien  
Der hochschuld idaktische Zugang basiert auf Konzepten des forschenden und dialogischen Lernens 
und zielt a",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",5,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"Peer Instruction 
oder Peer Coaching. Damit werden Selbststeuerungsprozesse und das Selbstmanagement aktiviert, die 
Eigenaktivität der Studieren den vielseitig und individualisierend unterstützt und Reflexion und 
Feedback -Kultur von Beginn an als Elemente eines dialogischen Lerndesigns erlebt. Durch das 
Einbeziehen der Professionserfahrung sowie durch Wahlmodule8 werden Möglichkeiten zur 
individuellen",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",6,Code 2.1: Diversität & Heterogenität,sozial,"können. Auf der 
Grundlage von Individualisierung und Differenzierung wird eine Lernkultur entwickelt, in der die 
Studierenden ausgehend von ihrer jeweiligen Lernbiografie ihre Potenziale sowohl im sozialen und 
emotionalen als a uch im kognitiven und kreativen Bereich entfalten können. Verschiedene 
Lernarrangements – Differenzlernen, dialogisches Lernen, das Erleben von Autonomie, Partizipation 
und",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",6,Code 2.2: Inklusion & Partizipation,Partizipation,"e sowohl im sozialen und 
emotionalen als a uch im kognitiven und kreativen Bereich entfalten können. Verschiedene 
Lernarrangements – Differenzlernen, dialogisches Lernen, das Erleben von Autonomie, Partizipation 
und Mitbestimmung – unterstützen eine persönlichkeitsorientierte Professionsentwicklung  und 
ermöglichen das Bewusstwerden der eigenen Deutungs‐, Handlungs‐ und Emotionsmuster. Vor dem 
Hintergrund",True,nein,Code 2.2: Inklusion & Partizipation,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",6,Code 2.2: Inklusion & Partizipation,Mitbestimmung,"n und 
emotionalen als a uch im kognitiven und kreativen Bereich entfalten können. Verschiedene 
Lernarrangements – Differenzlernen, dialogisches Lernen, das Erleben von Autonomie, Partizipation 
und Mitbestimmung – unterstützen eine persönlichkeitsorientierte Professionsentwicklung  und 
ermöglichen das Bewusstwerden der eigenen Deutungs‐, Handlungs‐ und Emotionsmuster. Vor dem 
Hintergrund der Theorie werden",True,nein,Code 2.2: Inklusion & Partizipation,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",6,Code 2.3: Individuelle Förderung & Differenzierung,Individualisierung,"ttelpunkt der Kompetenzentwicklung stehen gleichermaßen das Wissen, das Können und die 
Haltung mit dem Ziel, Anforderungen erfolgreich und  professionell bewältigen zu können. Auf der 
Grundlage von Individualisierung und Differenzierung wird eine Lernkultur entwickelt, in der die 
Studierenden ausgehend von ihrer jeweiligen Lernbiografie ihre Potenziale sowohl im sozialen und 
emotionalen als a uch im kognitiven",True,nein,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",6,Code 2.3: Individuelle Förderung & Differenzierung,Differenzierung,"entwicklung stehen gleichermaßen das Wissen, das Können und die 
Haltung mit dem Ziel, Anforderungen erfolgreich und  professionell bewältigen zu können. Auf der 
Grundlage von Individualisierung und Differenzierung wird eine Lernkultur entwickelt, in der die 
Studierenden ausgehend von ihrer jeweiligen Lernbiografie ihre Potenziale sowohl im sozialen und 
emotionalen als a uch im kognitiven und kreativen Bereic",True,nein,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",6,Code 2.7: Professionelle Haltung & Ethik,Haltung,"Handlungsstrategien unter Berücksichtigung der Bildungsbereiche entwickelt oder perfektioniert 
werden.  
Im Mittelpunkt der Kompetenzentwicklung stehen gleichermaßen das Wissen, das Können und die 
Haltung mit dem Ziel, Anforderungen erfolgreich und  professionell bewältigen zu können. Auf der 
Grundlage von Individualisierung und Differenzierung wird eine Lernkultur entwickelt, in der die 
Studierende",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",6,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"age zu versetzen, sich gemäß dem Prinzip der Selbststeuerung auf die zu 
erwerbenden Kompetenzen hin zu organisieren, aktiv und selbstständig Verantwortung für den 
eigenen Lernprozess zu übernehmen, Reflexion und Introspektion zu erlernen bzw. zu vertiefen und 
regelmäßig im Austausch m it Peers und Lehrenden Feedback einzuholen und zu geben. Unterstützt 
durch Entwicklungsportfolios soll der Blick der St",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",6,Code 2.7: Professionelle Haltung & Ethik,persönlichkeitsorientierte Professionsentwicklung,"gnitiven und kreativen Bereich entfalten können. Verschiedene 
Lernarrangements – Differenzlernen, dialogisches Lernen, das Erleben von Autonomie, Partizipation 
und Mitbestimmung – unterstützen eine persönlichkeitsorientierte Professionsentwicklung  und 
ermöglichen das Bewusstwerden der eigenen Deutungs‐, Handlungs‐ und Emotionsmuster. Vor dem 
Hintergrund der Theorie werden Praxiserfahrungen und die handlungsleitenden subjektiven Theorien 
re",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",7,Code 2.7: Professionelle Haltung & Ethik,Haltung,"Handlungskompetenz zu 
erweitern.  
2.4.4  Wissenschaftlichkeit und Forschungsorientierung  
Das Studium unterstützt den Aufbau einer wissenschaftsorientierten, forschenden und 
reflektierenden Grundhaltung. Grundlagen wissenschaftlichen Arbeitens sind integrativer Bestandteil 
von Lehrveranstaltungen und Leistungsnachweisen ab dem ersten Semester. Sowohl in der 
theoretischen Ausbildung als auch im Rah",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",7,Code 2.7: Professionelle Haltung & Ethik,Grundhaltung,"onale Handlungskompetenz zu 
erweitern.  
2.4.4  Wissenschaftlichkeit und Forschungsorientierung  
Das Studium unterstützt den Aufbau einer wissenschaftsorientierten, forschenden und 
reflektierenden Grundhaltung. Grundlagen wissenschaftlichen Arbeitens sind integrativer Bestandteil 
von Lehrveranstaltungen und Leistungsnachweisen ab dem ersten Semester. Sowohl in der 
theoretischen Ausbildung als auch im Rah",False,,,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.1: Diversität & Heterogenität,Diversität,"he Prüfungen  
… besitzen Grundlagenwissen der pädagogischen Beobachtung, 
Dokumentation sowie Förderung im Bereich der 
Sprach(en)entwicklung und Kommunikation unter besonderer 
Berücksichtigung der Diversitätsansprüche und 
Gleichstellungspädagogik   
AB4.2DG01 Didaktik im Themenfeld Sprache und 
Kommunikation  
 Schriftliche Prüfungen  
... verfügen über erziehungswissenschaftliche, psychologische, 
anth",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.1: Diversität & Heterogenität,kulturell,"ktische Prüfung  
 
….verfügen über eine grundlegende Beratungs -, 
Interventions - und Konfliktlösekompetenz in 
verschiedenen pädagogischen Feldern und besonderen 
herausfordernden Situationen multikultureller und 
multireligiöser Art.  
  
 
AB2.3SP01 Grundlagen der Kommunikation 
und Beratung  
 
 Wissenschaftspraktische Tätigkeiten  
… können bedeutsame Inhalte, insbesondere Begriffe 
und wissenschaft",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.1: Diversität & Heterogenität,multikulturell,"Praktische Prüfung  
 
….verfügen über eine grundlegende Beratungs -, 
Interventions - und Konfliktlösekompetenz in 
verschiedenen pädagogischen Feldern und besonderen 
herausfordernden Situationen multikultureller und 
multireligiöser Art.  
  
 
AB2.3SP01 Grundlagen der Kommunikation 
und Beratung  
 
 Wissenschaftspraktische Tätigkeiten  
… können bedeutsame Inhalte, insbesondere Begriffe 
und wissenschaft",False,,,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.1: Diversität & Heterogenität,multireligiös,"….verfügen über eine grundlegende Beratungs -, 
Interventions - und Konfliktlösekompetenz in 
verschiedenen pädagogischen Feldern und besonderen 
herausfordernden Situationen multikultureller und 
multireligiöser Art.  
  
 
AB2.3SP01 Grundlagen der Kommunikation 
und Beratung  
 
 Wissenschaftspraktische Tätigkeiten  
… können bedeutsame Inhalte, insbesondere Begriffe 
und wissenschaftstheoretische Haltung",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.1: Diversität & Heterogenität,sozial,"ziologische Grundlagen des Lernens 
und stellen Bezüge zu ko -konstruktivistischer 
Bildungsbegleitung her.  
 
...kennen theoretische Konzepte und Modelle für kognitive, 
körperliche, emotionale und soziale Entwicklungsverläufe.    
AB1.2BW02 Grundlagen und Grundbegriffe der 
Pädagogik  
 
 
AB1.2BW01Grundlagen und Grundbegriffe der 
Entwicklungspsychologie  
 
 Schriftliche Arbeiten  
...können bedeut",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.1: Diversität & Heterogenität,sozial,"ogik  
 
 
AB1.2BW01Grundlagen und Grundbegriffe der 
Entwicklungspsychologie  
 
 Schriftliche Arbeiten  
...können bedeutsames Wissen, insbesondere Begriffe, 
empirische Befunde sowie Theorien, die soziale und emotionale  
Entwicklungsprozesse betreffen , wiedergeben und korrekt 
darstellen.  
  
AB1.1BW01 Studien und Theorien in den sozialen 
und emotionalen Bildungsbereichen im 
Kleinkindalter I",False,,,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.1: Diversität & Heterogenität,sozial,"nsbesondere Begriffe, 
empirische Befunde sowie Theorien, die soziale und emotionale  
Entwicklungsprozesse betreffen , wiedergeben und korrekt 
darstellen.  
  
AB1.1BW01 Studien und Theorien in den sozialen 
und emotionalen Bildungsbereichen im 
Kleinkindalter I  
 Praktische Prüfung  
 
….verfügen über eine grundlegende Beratungs -, 
Interventions - und Konfliktlösekompetenz in 
verschiedenen pädagog",False,,,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.1: Diversität & Heterogenität,Diversitätsansprüche,"he Prüfungen  
… besitzen Grundlagenwissen der pädagogischen Beobachtung, 
Dokumentation sowie Förderung im Bereich der 
Sprach(en)entwicklung und Kommunikation unter besonderer 
Berücksichtigung der Diversitätsansprüche und 
Gleichstellungspädagogik   
AB4.2DG01 Didaktik im Themenfeld Sprache und 
Kommunikation  
 Schriftliche Prüfungen  
... verfügen über erziehungswissenschaftliche, psychologische, 
anthropologisc",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.2: Inklusion & Partizipation,inklusiv,"agnostische Aufgabenstellungen, Screenings, Datenauswertung.  
Berufspraktische Tätigkeiten  
Studierende weisen berufspraktische Kompetenz durch die Erfüllung konkreter Aufträg e nach: z.B. 
Planung inklusiver Lernumgebungen und Förderplanung, Lerndesign, Materialerstellung, 
berufspraktische Performanz, Videoanalyse, Microteaching, Peer Teaching, Lesson Studies.  
Prozessdokumentationen  
Mit Prozessdok",True,ja,Code 2.2: Inklusion & Partizipation,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.3: Individuelle Förderung & Differenzierung,Förderplanung,", Screenings, Datenauswertung.  
Berufspraktische Tätigkeiten  
Studierende weisen berufspraktische Kompetenz durch die Erfüllung konkreter Aufträg e nach: z.B. 
Planung inklusiver Lernumgebungen und Förderplanung, Lerndesign, Materialerstellung, 
berufspraktische Performanz, Videoanalyse, Microteaching, Peer Teaching, Lesson Studies.  
Prozessdokumentationen  
Mit Prozessdokumentationen halten Studierende ggf",True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Gleichstellung,"Grundlagenwissen der pädagogischen Beobachtung, 
Dokumentation sowie Förderung im Bereich der 
Sprach(en)entwicklung und Kommunikation unter besonderer 
Berücksichtigung der Diversitätsansprüche und 
Gleichstellungspädagogik   
AB4.2DG01 Didaktik im Themenfeld Sprache und 
Kommunikation  
 Schriftliche Prüfungen  
... verfügen über erziehungswissenschaftliche, psychologische, 
anthropologische und soziologische",True,ja,Code 2.4: Abbau von Benachteiligung & Diskriminierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Gleichstellungspädagogik,"Grundlagenwissen der pädagogischen Beobachtung, 
Dokumentation sowie Förderung im Bereich der 
Sprach(en)entwicklung und Kommunikation unter besonderer 
Berücksichtigung der Diversitätsansprüche und 
Gleichstellungspädagogik   
AB4.2DG01 Didaktik im Themenfeld Sprache und 
Kommunikation  
 Schriftliche Prüfungen  
... verfügen über erziehungswissenschaftliche, psychologische, 
anthropologische und soziologische Grundlage",False,,,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Sprach(en)entwicklung,"Formen von Leistun gs- bzw. Kompetenznachweisen  Lehrveranstaltungen  
 Mündliche Prüfungen  
… besitzen Grundlagenwissen der pädagogischen Beobachtung, 
Dokumentation sowie Förderung im Bereich der 
Sprach(en)entwicklung und Kommunikation unter besonderer 
Berücksichtigung der Diversitätsansprüche und 
Gleichstellungspädagogik   
AB4.2DG01 Didaktik im Themenfeld Sprache und 
Kommunikation  
 Schriftliche Prüfungen",True,ja,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.7: Professionelle Haltung & Ethik,Haltung,"eligiöser Art.  
  
 
AB2.3SP01 Grundlagen der Kommunikation 
und Beratung  
 
 Wissenschaftspraktische Tätigkeiten  
… können bedeutsame Inhalte, insbesondere Begriffe 
und wissenschaftstheoretische Haltungen und die daraus 
resultierenden Methoden für die Handlungsfelder der  
AB5.1BW03  
Forschungswerkstatt",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",8,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"it Prozessdokumentationen halten Studierende ggf. anhand von Leitfragen und Kriterien 
kontinuierlich ihren eigenen Lernprozess fest und reflektieren diesen: z.B. Lernjournal, 
Studientagebuch, Praxisreflexion, Logbuch, Entwicklungsportfolio, Entwicklungsgespräch, Blogs, E‐
Portfolio.  
Formen von Leistun gs- bzw. Kompetenznachweisen  Lehrveranstaltungen  
 Mündliche Prüfungen  
… besitzen Grundlagenwissen",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.1: Diversität & Heterogenität,Diversität,"von Kindern. Sie beachten besonders 
die Heterogenität der Lerngruppen in  Bezug auf kulturelle, ethnische, religiöse, alters -, geschlechts - 
und sprachbezogene, begabungs -und behinderungsbezogene Diversität. Weiters können sie geeignete 
Strategien im Umgang mit Konflikten und zur Prävention von Gewalt überlegt anwenden.  
Die Absolventinnen und Absolventen initiieren und begleiten Bildungsprozesse auf",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.1: Diversität & Heterogenität,Heterogenität,"Rahmen der elementaren Bildungseinrichtung deren individuelle Entwicklung. Sie vermitteln Werte 
und Normen und fördern selbstbestimmtes Urteilen und Handeln von Kindern. Sie beachten besonders 
die Heterogenität der Lerngruppen in  Bezug auf kulturelle, ethnische, religiöse, alters -, geschlechts - 
und sprachbezogene, begabungs -und behinderungsbezogene Diversität. Weiters können sie geeignete 
Strategien i",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.1: Diversität & Heterogenität,kulturell,"b solventinnen und Absolventen nehmen ihren Auftrag als Leitung einer Einrichtung wahr und 
können ihre Fach -, Methoden -, Sozial - und Personalkompetenzen professionell einsetzen. Die sozialen 
und kulturellen Lebensbedingungen der Kinder werden von ihnen erkan nt und sie unterstützen im 
Rahmen der elementaren Bildungseinrichtung deren individuelle Entwicklung. Sie vermitteln Werte 
und Normen und förde",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.1: Diversität & Heterogenität,kulturell,"deren individuelle Entwicklung. Sie vermitteln Werte 
und Normen und fördern selbstbestimmtes Urteilen und Handeln von Kindern. Sie beachten besonders 
die Heterogenität der Lerngruppen in  Bezug auf kulturelle, ethnische, religiöse, alters -, geschlechts - 
und sprachbezogene, begabungs -und behinderungsbezogene Diversität. Weiters können sie geeignete 
Strategien im Umgang mit Konflikten und zur Präventi",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.1: Diversität & Heterogenität,Geschlecht,"ln Werte 
und Normen und fördern selbstbestimmtes Urteilen und Handeln von Kindern. Sie beachten besonders 
die Heterogenität der Lerngruppen in  Bezug auf kulturelle, ethnische, religiöse, alters -, geschlechts - 
und sprachbezogene, begabungs -und behinderungsbezogene Diversität. Weiters können sie geeignete 
Strategien im Umgang mit Konflikten und zur Prävention von Gewalt überlegt anwenden.  
Die Absolv",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.1: Diversität & Heterogenität,sozial,"ndlungsfeld professionsadäquat reagieren müssen.  
Aufgabenkompetenz  
Die Ab solventinnen und Absolventen nehmen ihren Auftrag als Leitung einer Einrichtung wahr und 
können ihre Fach -, Methoden -, Sozial - und Personalkompetenzen professionell einsetzen. Die sozialen 
und kulturellen Lebensbedingungen der Kinder werden von ihnen erkan nt und sie unterstützen im 
Rahmen der elementaren Bildungseinrich",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.1: Diversität & Heterogenität,sozial,"petenz  
Die Ab solventinnen und Absolventen nehmen ihren Auftrag als Leitung einer Einrichtung wahr und 
können ihre Fach -, Methoden -, Sozial - und Personalkompetenzen professionell einsetzen. Die sozialen 
und kulturellen Lebensbedingungen der Kinder werden von ihnen erkan nt und sie unterstützen im 
Rahmen der elementaren Bildungseinrichtung deren individuelle Entwicklung. Sie vermitteln Werte 
und",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.1: Diversität & Heterogenität,ethnisch,"duelle Entwicklung. Sie vermitteln Werte 
und Normen und fördern selbstbestimmtes Urteilen und Handeln von Kindern. Sie beachten besonders 
die Heterogenität der Lerngruppen in  Bezug auf kulturelle, ethnische, religiöse, alters -, geschlechts - 
und sprachbezogene, begabungs -und behinderungsbezogene Diversität. Weiters können sie geeignete 
Strategien im Umgang mit Konflikten und zur Prävention von Gewa",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.2: Inklusion & Partizipation,inklusiv,"sind in 
                                                           
9 Die Darstellung der zu erwartenden Lernergebnisse folgt der Struktur der Kompetenzbereiche nach Wocken, H.  (2011). Das Haus der inklusiven 
Schule. Baustellen -Baupläne -Bausteine. Hamburg: Feldhaus -Verlag, S. 207ff.",True,nein,Code 2.2: Inklusion & Partizipation,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.3: Individuelle Förderung & Differenzierung,Begabung,"lbstbestimmtes Urteilen und Handeln von Kindern. Sie beachten besonders 
die Heterogenität der Lerngruppen in  Bezug auf kulturelle, ethnische, religiöse, alters -, geschlechts - 
und sprachbezogene, begabungs -und behinderungsbezogene Diversität. Weiters können sie geeignete 
Strategien im Umgang mit Konflikten und zur Prävention von Gewalt überlegt anwenden.  
Die Absolventinnen und Absolventen initiier",True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.3: Individuelle Förderung & Differenzierung,Behinderung,"Urteilen und Handeln von Kindern. Sie beachten besonders 
die Heterogenität der Lerngruppen in  Bezug auf kulturelle, ethnische, religiöse, alters -, geschlechts - 
und sprachbezogene, begabungs -und behinderungsbezogene Diversität. Weiters können sie geeignete 
Strategien im Umgang mit Konflikten und zur Prävention von Gewalt überlegt anwenden.  
Die Absolventinnen und Absolventen initiieren und begleiten B",True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.3: Individuelle Förderung & Differenzierung,individuelle Entwicklung,"onalkompetenzen professionell einsetzen. Die sozialen 
und kulturellen Lebensbedingungen der Kinder werden von ihnen erkan nt und sie unterstützen im 
Rahmen der elementaren Bildungseinrichtung deren individuelle Entwicklung. Sie vermitteln Werte 
und Normen und fördern selbstbestimmtes Urteilen und Handeln von Kindern. Sie beachten besonders 
die Heterogenität der Lerngruppen in  Bezug auf kulturelle, ethnische, religiö",True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"ionsentwicklung und setzen diese durch ihr 
Weiterlernen um. Eine lösungsorientierte Grundhaltung, ein gutes Zeitmanagement sind ebenso Teil 
des professionellen Selbstverständnisses wie der positive Zugang zur technologischen Entwicklung. Sie 
sind sich bewusst, dass sie im gesellschaftlichen Kontext agieren und dass sie auf Veränderungen in 
ihrem pädagogischen Handlungsfeld professionsadäquat reagier",True,nein,Code 2.4: Abbau von Benachteiligung & Diskriminierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,sprachbezogen,"n und fördern selbstbestimmtes Urteilen und Handeln von Kindern. Sie beachten besonders 
die Heterogenität der Lerngruppen in  Bezug auf kulturelle, ethnische, religiöse, alters -, geschlechts - 
und sprachbezogene, begabungs -und behinderungsbezogene Diversität. Weiters können sie geeignete 
Strategien im Umgang mit Konflikten und zur Prävention von Gewalt überlegt anwenden.  
Die Absolventinnen und Absolvent",True,ja,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.7: Professionelle Haltung & Ethik,Werte,"Die sozialen 
und kulturellen Lebensbedingungen der Kinder werden von ihnen erkan nt und sie unterstützen im 
Rahmen der elementaren Bildungseinrichtung deren individuelle Entwicklung. Sie vermitteln Werte 
und Normen und fördern selbstbestimmtes Urteilen und Handeln von Kindern. Sie beachten besonders 
die Heterogenität der Lerngruppen in  Bezug auf kulturelle, ethnische, religiöse, alters -, geschlec",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.7: Professionelle Haltung & Ethik,Haltung,"ktfähigkeit zeigt. Aufgrund der K enntnis ihrer 
Potenziale setzen sie sich Ziele für ihre persönliche Professionsentwicklung und setzen diese durch ihr 
Weiterlernen um. Eine lösungsorientierte Grundhaltung, ein gutes Zeitmanagement sind ebenso Teil 
des professionellen Selbstverständnisses wie der positive Zugang zur technologischen Entwicklung. Sie 
sind sich bewusst, dass sie im gesellschaftlichen Ko",False,,,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",9,Code 2.7: Professionelle Haltung & Ethik,Grundhaltung,"onfliktfähigkeit zeigt. Aufgrund der K enntnis ihrer 
Potenziale setzen sie sich Ziele für ihre persönliche Professionsentwicklung und setzen diese durch ihr 
Weiterlernen um. Eine lösungsorientierte Grundhaltung, ein gutes Zeitmanagement sind ebenso Teil 
des professionellen Selbstverständnisses wie der positive Zugang zur technologischen Entwicklung. Sie 
sind sich bewusst, dass sie im gesellschaftlichen Ko",True,ja,Code 2.7: Professionelle Haltung & Ethik,
